,time,hour_rads,regional_name,categories,problem_type_1,count,nProb_km2,avg_monthlyIncome,pop_km2,people_house
3103,17,3.4033920413889422,PORTÃO,CriminalBehaviour,Robbery,120,3.0150754346814073,1516.0,6193.0,3.15
3104,17,3.4033920413889422,PORTÃO,CriminalBehaviour,Sexual harassment,5,0.1256281431117253,1516.0,6193.0,3.15
3105,17,3.4033920413889422,PORTÃO,CriminalBehaviour,Theft,47,1.1809045452502178,1516.0,6193.0,3.15
3106,17,3.4033920413889422,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,24,0.6030150869362815,1516.0,6193.0,3.15
3107,17,3.4033920413889422,REGIÃO METROPOLITANA,CriminalBehaviour,Break-in,2,,,,
3108,17,3.4033920413889422,REGIÃO METROPOLITANA,CriminalBehaviour,Theft,1,,,,
3109,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Agression,23,0.358814361115558,1681.0,2025.0,3.45
3110,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Animal abuse,1,0.015600624396328608,1681.0,2025.0,3.45
3111,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Break-in,74,1.1544462053283169,1681.0,2025.0,3.45
3112,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,3,0.04680187318898582,1681.0,2025.0,3.45
3113,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Environmental crime,2,0.031201248792657215,1681.0,2025.0,3.45
3114,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,13,0.2028081171522719,1681.0,2025.0,3.45
3115,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Fraud (monetary),2,0.031201248792657215,1681.0,2025.0,3.45
3116,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Gang-sacking/pillaging,1,0.015600624396328608,1681.0,2025.0,3.45
3117,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Gunshot,2,0.031201248792657215,1681.0,2025.0,3.45
3118,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Illegal possession,3,0.04680187318898582,1681.0,2025.0,3.45
3119,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,139,2.168486791089676,1681.0,2025.0,3.45
3120,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Misuse of transport card,2,0.031201248792657215,1681.0,2025.0,3.45
3121,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Obscene/libelous acts,13,0.2028081171522719,1681.0,2025.0,3.45
3122,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,28,0.436817483097201,1681.0,2025.0,3.45
3123,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Rape,1,0.015600624396328608,1681.0,2025.0,3.45
3124,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Robbery,51,0.7956318442127589,1681.0,2025.0,3.45
3125,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Sexual harassment,3,0.04680187318898582,1681.0,2025.0,3.45
3126,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Theft,29,0.4524181074935296,1681.0,2025.0,3.45
3127,17,3.4033920413889422,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,17,0.26521061473758634,1681.0,2025.0,3.45
3128,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Agression,5,0.12195121951219512,518.0,1126.0,3.81
3129,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Animal abuse,1,0.024390243902439025,518.0,1126.0,3.81
3130,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Break-in,36,0.8780487804878049,518.0,1126.0,3.81
3131,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Corporal injury,1,0.024390243902439025,518.0,1126.0,3.81
3132,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Environmental crime,2,0.04878048780487805,518.0,1126.0,3.81
3133,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Gunshot,2,0.04878048780487805,518.0,1126.0,3.81
3134,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Illitcit Substance,16,0.3902439024390244,518.0,1126.0,3.81
3135,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Irregular Construction,1,0.024390243902439025,518.0,1126.0,3.81
3136,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,16,0.3902439024390244,518.0,1126.0,3.81
3137,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Robbery,6,0.14634146341463414,518.0,1126.0,3.81
3138,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Theft,8,0.1951219512195122,518.0,1126.0,3.81
3139,17,3.4033920413889422,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,19,0.4634146341463415,518.0,1126.0,3.81
3140,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,3,0.06696428685468073,870.0,2775.0,2.65
3141,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Abuse of incapacitated persons,1,0.02232142895156024,870.0,2775.0,2.65
3142,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Agression,9,0.20089286056404218,870.0,2775.0,2.65
3143,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Break-in,70,1.5625000266092168,870.0,2775.0,2.65
3144,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Corporal injury,11,0.24553571846716266,870.0,2775.0,2.65
3145,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Environmental crime,2,0.04464285790312048,870.0,2775.0,2.65
3146,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Gang-sacking/pillaging,1,0.02232142895156024,870.0,2775.0,2.65
3147,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Gunshot,4,0.08928571580624096,870.0,2775.0,2.65
3148,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Illegal possession,3,0.06696428685468073,870.0,2775.0,2.65
3149,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,57,1.2723214502389337,870.0,2775.0,2.65
3150,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Irregular Construction,2,0.04464285790312048,870.0,2775.0,2.65
3151,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Maltreatment,1,0.02232142895156024,870.0,2775.0,2.65
3152,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Misuse of transport card,3,0.06696428685468073,870.0,2775.0,2.65
3153,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Obscene/libelous acts,7,0.15625000266092168,870.0,2775.0,2.65
3154,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,30,0.6696428685468072,870.0,2775.0,2.65
3155,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Robbery,46,1.026785731771771,870.0,2775.0,2.65
3156,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Sexual harassment,2,0.04464285790312048,870.0,2775.0,2.65
3157,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Theft,16,0.35714286322496386,870.0,2775.0,2.65
3158,18,3.141592653589793,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,25,0.558035723789006,870.0,2775.0,2.65
3159,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1,0.016077170220805348,1612.0,3630.0,3.42
3160,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Abuse of incapacitated persons,1,0.016077170220805348,1612.0,3630.0,3.42
3161,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Agression,43,0.6913183194946299,1612.0,3630.0,3.42
3162,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Break-in,129,2.0739549584838897,1612.0,3630.0,3.42
3163,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Corporal injury,4,0.06430868088322139,1612.0,3630.0,3.42
3164,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Crime against individual liberty,2,0.032154340441610696,1612.0,3630.0,3.42
3165,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Environmental crime,3,0.04823151066241604,1612.0,3630.0,3.42
3166,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Fishing in Prohibited Places,10,0.16077170220805345,1612.0,3630.0,3.42
3167,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Gambling,1,0.016077170220805348,1612.0,3630.0,3.42
3168,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Gunshot,4,0.06430868088322139,1612.0,3630.0,3.42
3169,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Illegal possession,1,0.016077170220805348,1612.0,3630.0,3.42
3170,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Illitcit Substance,87,1.398713809210065,1612.0,3630.0,3.42
3171,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Misuse of transport card,4,0.06430868088322139,1612.0,3630.0,3.42
3172,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,13,0.2090032128704695,1612.0,3630.0,3.42
3173,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,41,0.6591639790530192,1612.0,3630.0,3.42
3174,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Robbery,64,1.0289388941315423,1612.0,3630.0,3.42
3175,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Sexual harassment,6,0.09646302132483207,1612.0,3630.0,3.42
3176,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Theft,37,0.5948552981697978,1612.0,3630.0,3.42
3177,18,3.141592653589793,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,43,0.6913183194946299,1612.0,3630.0,3.42
3178,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,2,0.050251257244690116,1338.0,4728.0,3.5
3179,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Agression,27,0.6783919728033166,1338.0,4728.0,3.5
3180,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Break-in,82,2.060301547032295,1338.0,4728.0,3.5
3181,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Crime against individual liberty,1,0.025125628622345058,1338.0,4728.0,3.5
3182,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Environmental crime,1,0.025125628622345058,1338.0,4728.0,3.5
3183,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Fishing in Prohibited Places,7,0.17587940035641542,1338.0,4728.0,3.5
3184,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Fraud (monetary),2,0.050251257244690116,1338.0,4728.0,3.5
3185,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Gunshot,3,0.07537688586703518,1338.0,4728.0,3.5
3186,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Illegal possession,5,0.1256281431117253,1338.0,4728.0,3.5
3187,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,56,1.4070352028513233,1338.0,4728.0,3.5
3188,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Maltreatment,1,0.025125628622345058,1338.0,4728.0,3.5
3189,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1,0.025125628622345058,1338.0,4728.0,3.5
3190,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,14,0.35175880071283083,1338.0,4728.0,3.5
3191,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,41,1.0301507735161475,1338.0,4728.0,3.5
3192,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Possession of explosive device,1,0.025125628622345058,1338.0,4728.0,3.5
3193,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Rape,2,0.050251257244690116,1338.0,4728.0,3.5
3194,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Robbery,108,2.7135678912132666,1338.0,4728.0,3.5
3195,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Sexual harassment,3,0.07537688586703518,1338.0,4728.0,3.5
3196,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Theft,38,0.9547738876491123,1338.0,4728.0,3.5
3197,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,25,0.6281407155586265,1338.0,4728.0,3.5
3198,18,3.141592653589793,BOQUEIRÃO,CriminalBehaviour,"Wearing a uniform, or badge of a public function that he does not exercise",1,0.025125628622345058,1338.0,4728.0,3.5
3199,18,3.141592653589793,CAJURU,CriminalBehaviour,Abandonment/nonsupport of incompetent person,2,0.056657225020567484,1384.0,5545.0,4.55
3200,18,3.141592653589793,CAJURU,CriminalBehaviour,Agression,15,0.42492918765425614,1384.0,5545.0,4.55
3201,18,3.141592653589793,CAJURU,CriminalBehaviour,Animal abuse,1,0.028328612510283742,1384.0,5545.0,4.55
3202,18,3.141592653589793,CAJURU,CriminalBehaviour,Break-in,87,2.4645892883946856,1384.0,5545.0,4.55
3203,18,3.141592653589793,CAJURU,CriminalBehaviour,Corporal injury,7,0.1983002875719862,1384.0,5545.0,4.55
3204,18,3.141592653589793,CAJURU,CriminalBehaviour,Environmental crime,1,0.028328612510283742,1384.0,5545.0,4.55
3205,18,3.141592653589793,CAJURU,CriminalBehaviour,Fraud (monetary),1,0.028328612510283742,1384.0,5545.0,4.55
3206,18,3.141592653589793,CAJURU,CriminalBehaviour,Gang-sacking/pillaging,1,0.028328612510283742,1384.0,5545.0,4.55
3207,18,3.141592653589793,CAJURU,CriminalBehaviour,Gunshot,1,0.028328612510283742,1384.0,5545.0,4.55
3208,18,3.141592653589793,CAJURU,CriminalBehaviour,Illegal possession,2,0.056657225020567484,1384.0,5545.0,4.55
3209,18,3.141592653589793,CAJURU,CriminalBehaviour,Illitcit Substance,42,1.1898017254319173,1384.0,5545.0,4.55
3210,18,3.141592653589793,CAJURU,CriminalBehaviour,Irregular Construction,1,0.028328612510283742,1384.0,5545.0,4.55
3211,18,3.141592653589793,CAJURU,CriminalBehaviour,Misuse of transport card,2,0.056657225020567484,1384.0,5545.0,4.55
3212,18,3.141592653589793,CAJURU,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1,0.028328612510283742,1384.0,5545.0,4.55
3213,18,3.141592653589793,CAJURU,CriminalBehaviour,Obscene/libelous acts,5,0.1416430625514187,1384.0,5545.0,4.55
3214,18,3.141592653589793,CAJURU,CriminalBehaviour,Physical/Verbal Agression,28,0.7932011502879448,1384.0,5545.0,4.55
3215,18,3.141592653589793,CAJURU,CriminalBehaviour,Robbery,43,1.218130337942201,1384.0,5545.0,4.55
3216,18,3.141592653589793,CAJURU,CriminalBehaviour,Sexual harassment,4,0.11331445004113497,1384.0,5545.0,4.55
3217,18,3.141592653589793,CAJURU,CriminalBehaviour,Theft,34,0.9631728253496473,1384.0,5545.0,4.55
3218,18,3.141592653589793,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,48,1.3597734004936197,1384.0,5545.0,4.55
3219,18,3.141592653589793,CIC,CriminalBehaviour,Agression,8,0.12987013308711196,523.0,2698.0,3.63
3220,18,3.141592653589793,CIC,CriminalBehaviour,Break-in,127,2.061688362757902,523.0,2698.0,3.63
3221,18,3.141592653589793,CIC,CriminalBehaviour,Corporal injury,3,0.04870129990766699,523.0,2698.0,3.63
3222,18,3.141592653589793,CIC,CriminalBehaviour,Corruption of minors,1,0.016233766635888994,523.0,2698.0,3.63
3223,18,3.141592653589793,CIC,CriminalBehaviour,Environmental crime,1,0.016233766635888994,523.0,2698.0,3.63
3224,18,3.141592653589793,CIC,CriminalBehaviour,Fishing in Prohibited Places,4,0.06493506654355598,523.0,2698.0,3.63
3225,18,3.141592653589793,CIC,CriminalBehaviour,Gang-sacking/pillaging,1,0.016233766635888994,523.0,2698.0,3.63
3226,18,3.141592653589793,CIC,CriminalBehaviour,Gunshot,4,0.06493506654355598,523.0,2698.0,3.63
3227,18,3.141592653589793,CIC,CriminalBehaviour,Illegal possession,3,0.04870129990766699,523.0,2698.0,3.63
3228,18,3.141592653589793,CIC,CriminalBehaviour,Illitcit Substance,66,1.0714285979686737,523.0,2698.0,3.63
3229,18,3.141592653589793,CIC,CriminalBehaviour,Irregular Construction,1,0.016233766635888994,523.0,2698.0,3.63
3230,18,3.141592653589793,CIC,CriminalBehaviour,Misuse of transport card,6,0.09740259981533397,523.0,2698.0,3.63
3231,18,3.141592653589793,CIC,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1,0.016233766635888994,523.0,2698.0,3.63
3232,18,3.141592653589793,CIC,CriminalBehaviour,Obscene/libelous acts,3,0.04870129990766699,523.0,2698.0,3.63
3233,18,3.141592653589793,CIC,CriminalBehaviour,Physical/Verbal Agression,22,0.3571428659895579,523.0,2698.0,3.63
3234,18,3.141592653589793,CIC,CriminalBehaviour,Rape,1,0.016233766635888994,523.0,2698.0,3.63
3235,18,3.141592653589793,CIC,CriminalBehaviour,Robbery,24,0.3896103992613359,523.0,2698.0,3.63
3236,18,3.141592653589793,CIC,CriminalBehaviour,Sexual harassment,6,0.09740259981533397,523.0,2698.0,3.63
3237,18,3.141592653589793,CIC,CriminalBehaviour,Theft,23,0.3733766326254469,523.0,2698.0,3.63
3238,18,3.141592653589793,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,38,0.6168831321637818,523.0,2698.0,3.63
3239,18,3.141592653589793,MATRIZ,CriminalBehaviour,Abuse of incapacitated persons,1,0.027548209945388875,2897.0,5573.0,2.77
3240,18,3.141592653589793,MATRIZ,CriminalBehaviour,Agression,106,2.920110254211221,2897.0,5573.0,2.77
3241,18,3.141592653589793,MATRIZ,CriminalBehaviour,Break-in,158,4.352617171371443,2897.0,5573.0,2.77
3242,18,3.141592653589793,MATRIZ,CriminalBehaviour,Child grooming/enticement,2,0.05509641989077775,2897.0,5573.0,2.77
3243,18,3.141592653589793,MATRIZ,CriminalBehaviour,Corporal injury,9,0.2479338895084999,2897.0,5573.0,2.77
3244,18,3.141592653589793,MATRIZ,CriminalBehaviour,Crime against individual liberty,2,0.05509641989077775,2897.0,5573.0,2.77
3245,18,3.141592653589793,MATRIZ,CriminalBehaviour,Environmental crime,3,0.08264462983616663,2897.0,5573.0,2.77
3246,18,3.141592653589793,MATRIZ,CriminalBehaviour,Extortion,1,0.027548209945388875,2897.0,5573.0,2.77
3247,18,3.141592653589793,MATRIZ,CriminalBehaviour,False money,1,0.027548209945388875,2897.0,5573.0,2.77
3248,18,3.141592653589793,MATRIZ,CriminalBehaviour,Fraud (monetary),2,0.05509641989077775,2897.0,5573.0,2.77
3249,18,3.141592653589793,MATRIZ,CriminalBehaviour,Gang-sacking/pillaging,5,0.1377410497269444,2897.0,5573.0,2.77
3250,18,3.141592653589793,MATRIZ,CriminalBehaviour,Gunshot,21,0.5785124088531665,2897.0,5573.0,2.77
3251,18,3.141592653589793,MATRIZ,CriminalBehaviour,Illegal possession,7,0.19283746961772213,2897.0,5573.0,2.77
3252,18,3.141592653589793,MATRIZ,CriminalBehaviour,Illitcit Substance,479,13.195592563841272,2897.0,5573.0,2.77
3253,18,3.141592653589793,MATRIZ,CriminalBehaviour,Irregular Construction,1,0.027548209945388875,2897.0,5573.0,2.77
3254,18,3.141592653589793,MATRIZ,CriminalBehaviour,Maltreatment,2,0.05509641989077775,2897.0,5573.0,2.77
3255,18,3.141592653589793,MATRIZ,CriminalBehaviour,Misuse of transport card,19,0.5234159889623886,2897.0,5573.0,2.77
3256,18,3.141592653589793,MATRIZ,CriminalBehaviour,Murder,1,0.027548209945388875,2897.0,5573.0,2.77
3257,18,3.141592653589793,MATRIZ,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,1,0.027548209945388875,2897.0,5573.0,2.77
3258,18,3.141592653589793,MATRIZ,CriminalBehaviour,Obscene/libelous acts,34,0.9366391381432219,2897.0,5573.0,2.77
3259,18,3.141592653589793,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,103,2.8374656243750542,2897.0,5573.0,2.77
3260,18,3.141592653589793,MATRIZ,CriminalBehaviour,Quackery,1,0.027548209945388875,2897.0,5573.0,2.77
3261,18,3.141592653589793,MATRIZ,CriminalBehaviour,Rape,1,0.027548209945388875,2897.0,5573.0,2.77
3262,18,3.141592653589793,MATRIZ,CriminalBehaviour,Robbery,250,6.887052486347219,2897.0,5573.0,2.77
3263,18,3.141592653589793,MATRIZ,CriminalBehaviour,Sexual harassment,14,0.38567493923544427,2897.0,5573.0,2.77
3264,18,3.141592653589793,MATRIZ,CriminalBehaviour,Smuggling/contraband,2,0.05509641989077775,2897.0,5573.0,2.77
3265,18,3.141592653589793,MATRIZ,CriminalBehaviour,Theft,130,3.581267292900554,2897.0,5573.0,2.77
3266,18,3.141592653589793,MATRIZ,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",2,0.05509641989077775,2897.0,5573.0,2.77
3267,18,3.141592653589793,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,23,0.6336088287439442,2897.0,5573.0,2.77
3268,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,2,0.12658227695293334,842.0,3942.0,2.58
3269,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Agression,15,0.949367077147,842.0,3942.0,2.58
3270,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Break-in,56,3.5443037546821334,842.0,3942.0,2.58
3271,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Corporal injury,1,0.06329113847646667,842.0,3942.0,2.58
3272,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Gang-sacking/pillaging,2,0.12658227695293334,842.0,3942.0,2.58
3273,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Gunshot,5,0.31645569238233334,842.0,3942.0,2.58
3274,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Illegal possession,5,0.31645569238233334,842.0,3942.0,2.58
3275,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,48,3.0379746468704,842.0,3942.0,2.58
3276,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Kidnapping and imprisonment,2,0.12658227695293334,842.0,3942.0,2.58
3277,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Misuse of transport card,2,0.12658227695293334,842.0,3942.0,2.58
3278,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,6,0.3797468308588,842.0,3942.0,2.58
3279,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,40,2.5316455390586667,842.0,3942.0,2.58
3280,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Rape,1,0.06329113847646667,842.0,3942.0,2.58
3281,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Robbery,58,3.670886031635067,842.0,3942.0,2.58
3282,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Sexual harassment,5,0.31645569238233334,842.0,3942.0,2.58
3283,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Theft,24,1.5189873234352,842.0,3942.0,2.58
3284,18,3.141592653589793,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,18,1.1392404925764,842.0,3942.0,2.58
3285,18,3.141592653589793,PORTÃO,CriminalBehaviour,Abandonment/nonsupport of incompetent person,2,0.050251257244690116,1516.0,6193.0,3.15
3286,18,3.141592653589793,PORTÃO,CriminalBehaviour,Agression,36,0.9045226304044222,1516.0,6193.0,3.15
3287,18,3.141592653589793,PORTÃO,CriminalBehaviour,Break-in,97,2.437185976367471,1516.0,6193.0,3.15
3288,18,3.141592653589793,PORTÃO,CriminalBehaviour,Corporal injury,3,0.07537688586703518,1516.0,6193.0,3.15
3289,18,3.141592653589793,PORTÃO,CriminalBehaviour,Environmental crime,1,0.025125628622345058,1516.0,6193.0,3.15
3290,18,3.141592653589793,PORTÃO,CriminalBehaviour,False money,1,0.025125628622345058,1516.0,6193.0,3.15
3291,18,3.141592653589793,PORTÃO,CriminalBehaviour,Fishing in Prohibited Places,11,0.27638191484579566,1516.0,6193.0,3.15
3292,18,3.141592653589793,PORTÃO,CriminalBehaviour,Gang-sacking/pillaging,3,0.07537688586703518,1516.0,6193.0,3.15
3293,18,3.141592653589793,PORTÃO,CriminalBehaviour,Gunshot,8,0.20100502897876046,1516.0,6193.0,3.15
3294,18,3.141592653589793,PORTÃO,CriminalBehaviour,Illegal possession,4,0.10050251448938023,1516.0,6193.0,3.15
3295,18,3.141592653589793,PORTÃO,CriminalBehaviour,Illitcit Substance,79,1.9849246611652598,1516.0,6193.0,3.15
3296,18,3.141592653589793,PORTÃO,CriminalBehaviour,Misuse of transport card,3,0.07537688586703518,1516.0,6193.0,3.15
3297,18,3.141592653589793,PORTÃO,CriminalBehaviour,Non-compliance with law 15799/2021 COVID-19,2,0.050251257244690116,1516.0,6193.0,3.15
3298,18,3.141592653589793,PORTÃO,CriminalBehaviour,Obscene/libelous acts,12,0.30150754346814074,1516.0,6193.0,3.15
3299,18,3.141592653589793,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,43,1.0804020307608375,1516.0,6193.0,3.15
3300,18,3.141592653589793,PORTÃO,CriminalBehaviour,Robbery,105,2.6381910053462314,1516.0,6193.0,3.15
3301,18,3.141592653589793,PORTÃO,CriminalBehaviour,Sexual harassment,5,0.1256281431117253,1516.0,6193.0,3.15
3302,18,3.141592653589793,PORTÃO,CriminalBehaviour,Theft,37,0.9296482590267672,1516.0,6193.0,3.15
3303,18,3.141592653589793,PORTÃO,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1,0.025125628622345058,1516.0,6193.0,3.15
3304,18,3.141592653589793,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,25,0.6281407155586265,1516.0,6193.0,3.15
3305,18,3.141592653589793,REGIÃO METROPOLITANA,CriminalBehaviour,Gunshot,1,,,,
3306,18,3.141592653589793,REGIÃO METROPOLITANA,CriminalBehaviour,Physical/Verbal Agression,1,,,,
3307,18,3.141592653589793,REGIÃO METROPOLITANA,CriminalBehaviour,Robbery,1,,,,
3308,18,3.141592653589793,REGIÃO METROPOLITANA,CriminalBehaviour,Theft,2,,,,
3309,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Abandonment/nonsupport of incompetent person,1,0.015600624396328608,1681.0,2025.0,3.45
3310,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Agression,24,0.37441498551188657,1681.0,2025.0,3.45
3311,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Break-in,45,0.7020280978347873,1681.0,2025.0,3.45
3312,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,3,0.04680187318898582,1681.0,2025.0,3.45
3313,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Environmental crime,2,0.031201248792657215,1681.0,2025.0,3.45
3314,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Fishing in Prohibited Places,11,0.17160686835961467,1681.0,2025.0,3.45
3315,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Gang-sacking/pillaging,1,0.015600624396328608,1681.0,2025.0,3.45
3316,18,3.141592653589793,SANTA FELICIDADE,CriminalBehaviour,Gunshot,1,0.015600624396328608,1681.0,2025.0,3.45
