,index,year,month,week_day,regional_name,categories,problem_type_1,count
44138,44138,2022,8,5-Thursday,TATUQUARA,CriminalBehaviour,Break-in,2
44139,44139,2022,8,5-Thursday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,2
44140,44140,2022,8,5-Thursday,TATUQUARA,CriminalBehaviour,Theft,1
44141,44141,2022,8,6-Friday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
44142,44142,2022,8,6-Friday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44143,44143,2022,8,6-Friday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
44144,44144,2022,8,6-Friday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
44145,44145,2022,8,6-Friday,BOA VISTA,CriminalBehaviour,Robbery,1
44146,44146,2022,8,6-Friday,BOA VISTA,CriminalBehaviour,Sexual harassment,1
44147,44147,2022,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
44148,44148,2022,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44149,44149,2022,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
44150,44150,2022,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Theft,4
44151,44151,2022,8,6-Friday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44152,44152,2022,8,6-Friday,CAJURU,CriminalBehaviour,Illitcit Substance,1
44153,44153,2022,8,6-Friday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44154,44154,2022,8,6-Friday,CIC,CriminalBehaviour,Animal abuse,1
44155,44155,2022,8,6-Friday,CIC,CriminalBehaviour,Break-in,1
44156,44156,2022,8,6-Friday,CIC,CriminalBehaviour,Illitcit Substance,1
44157,44157,2022,8,6-Friday,CIC,CriminalBehaviour,Irregular Construction,1
44158,44158,2022,8,6-Friday,CIC,CriminalBehaviour,Misuse of transport card,1
44159,44159,2022,8,6-Friday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
44160,44160,2022,8,6-Friday,CIC,CriminalBehaviour,Theft,2
44161,44161,2022,8,6-Friday,MATRIZ,CriminalBehaviour,Agression,6
44162,44162,2022,8,6-Friday,MATRIZ,CriminalBehaviour,Corporal injury,1
44163,44163,2022,8,6-Friday,MATRIZ,CriminalBehaviour,Illitcit Substance,6
44164,44164,2022,8,6-Friday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
44165,44165,2022,8,6-Friday,MATRIZ,CriminalBehaviour,Robbery,5
44166,44166,2022,8,6-Friday,MATRIZ,CriminalBehaviour,Theft,9
44167,44167,2022,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Illegal possession,1
44168,44168,2022,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,2
44169,44169,2022,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Robbery,2
44170,44170,2022,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Theft,1
44171,44171,2022,8,6-Friday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44172,44172,2022,8,6-Friday,PORTÃO,CriminalBehaviour,Break-in,1
44173,44173,2022,8,6-Friday,PORTÃO,CriminalBehaviour,Illitcit Substance,2
44174,44174,2022,8,6-Friday,PORTÃO,CriminalBehaviour,Theft,1
44175,44175,2022,8,6-Friday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44176,44176,2022,8,6-Friday,TATUQUARA,CriminalBehaviour,Break-in,1
44177,44177,2022,8,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
44178,44178,2022,8,7-Saturday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,2
44179,44179,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Agression,1
44180,44180,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Break-in,1
44181,44181,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Gunshot,1
44182,44182,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
44183,44183,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,1
44184,44184,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,2
44185,44185,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Theft,2
44186,44186,2022,8,7-Saturday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44187,44187,2022,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Break-in,5
44188,44188,2022,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,2
44189,44189,2022,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Robbery,3
44190,44190,2022,8,7-Saturday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44191,44191,2022,8,7-Saturday,CAJURU,CriminalBehaviour,Break-in,2
44192,44192,2022,8,7-Saturday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44193,44193,2022,8,7-Saturday,CIC,CriminalBehaviour,Break-in,4
44194,44194,2022,8,7-Saturday,CIC,CriminalBehaviour,Illitcit Substance,1
44195,44195,2022,8,7-Saturday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
44196,44196,2022,8,7-Saturday,CIC,CriminalBehaviour,Theft,1
44197,44197,2022,8,7-Saturday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44198,44198,2022,8,7-Saturday,MATRIZ,CriminalBehaviour,Break-in,2
44199,44199,2022,8,7-Saturday,MATRIZ,CriminalBehaviour,Illitcit Substance,5
44200,44200,2022,8,7-Saturday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,3
44201,44201,2022,8,7-Saturday,MATRIZ,CriminalBehaviour,Robbery,2
44202,44202,2022,8,7-Saturday,MATRIZ,CriminalBehaviour,Theft,3
44203,44203,2022,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Break-in,4
44204,44204,2022,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
44205,44205,2022,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Obscene/libelous acts,1
44206,44206,2022,8,7-Saturday,PINHEIRINHO,CriminalBehaviour,Theft,1
44207,44207,2022,8,7-Saturday,PORTÃO,CriminalBehaviour,Agression,3
44208,44208,2022,8,7-Saturday,PORTÃO,CriminalBehaviour,Break-in,3
44209,44209,2022,8,7-Saturday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,2
44210,44210,2022,8,7-Saturday,PORTÃO,CriminalBehaviour,Theft,1
44211,44211,2022,8,7-Saturday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44212,44212,2022,8,7-Saturday,REGIÃO METROPOLITANA,CriminalBehaviour,Break-in,1
44213,44213,2022,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
44214,44214,2022,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44215,44215,2022,8,7-Saturday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44216,44216,2022,8,7-Saturday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,1
44217,44217,2022,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Break-in,3
44218,44218,2022,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Gunshot,2
44219,44219,2022,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,3
44220,44220,2022,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
44221,44221,2022,9,1-Sunday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44222,44222,2022,9,1-Sunday,BOA VISTA,CriminalBehaviour,Break-in,2
44223,44223,2022,9,1-Sunday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
44224,44224,2022,9,1-Sunday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,3
44225,44225,2022,9,1-Sunday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44226,44226,2022,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Break-in,2
44227,44227,2022,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44228,44228,2022,9,1-Sunday,BOQUEIRÃO,CriminalBehaviour,Theft,1
44229,44229,2022,9,1-Sunday,CAJURU,CriminalBehaviour,Agression,1
44230,44230,2022,9,1-Sunday,CAJURU,CriminalBehaviour,Break-in,1
44231,44231,2022,9,1-Sunday,CIC,CriminalBehaviour,Break-in,4
44232,44232,2022,9,1-Sunday,CIC,CriminalBehaviour,Illitcit Substance,2
44233,44233,2022,9,1-Sunday,CIC,CriminalBehaviour,Robbery,1
44234,44234,2022,9,1-Sunday,CIC,CriminalBehaviour,Theft,2
44235,44235,2022,9,1-Sunday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44236,44236,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,Break-in,2
44237,44237,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,Gunshot,1
44238,44238,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,Illitcit Substance,8
44239,44239,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,2
44240,44240,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,Robbery,7
44241,44241,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,Theft,3
44242,44242,2022,9,1-Sunday,MATRIZ,CriminalBehaviour,"Theft, loss, recovery, seizure of firearms",1
44243,44243,2022,9,1-Sunday,PINHEIRINHO,CriminalBehaviour,Break-in,3
44244,44244,2022,9,1-Sunday,PORTÃO,CriminalBehaviour,Theft,1
44245,44245,2022,9,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Break-in,2
44246,44246,2022,9,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,1
44247,44247,2022,9,1-Sunday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44248,44248,2022,9,1-Sunday,TATUQUARA,CriminalBehaviour,Break-in,1
44249,44249,2022,9,1-Sunday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,2
44250,44250,2022,9,1-Sunday,TATUQUARA,CriminalBehaviour,Theft,1
44251,44251,2022,9,2-Monday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
44252,44252,2022,9,2-Monday,BOA VISTA,CriminalBehaviour,Break-in,1
44253,44253,2022,9,2-Monday,BOA VISTA,CriminalBehaviour,Illitcit Substance,1
44254,44254,2022,9,2-Monday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
44255,44255,2022,9,2-Monday,BOQUEIRÃO,CriminalBehaviour,Obscene/libelous acts,1
44256,44256,2022,9,2-Monday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,2
44257,44257,2022,9,2-Monday,CAJURU,CriminalBehaviour,Robbery,1
44258,44258,2022,9,2-Monday,CAJURU,CriminalBehaviour,Theft,1
44259,44259,2022,9,2-Monday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44260,44260,2022,9,2-Monday,CIC,CriminalBehaviour,Break-in,2
44261,44261,2022,9,2-Monday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44262,44262,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Agression,2
44263,44263,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Break-in,2
44264,44264,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Corporal injury,1
44265,44265,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Illitcit Substance,3
44266,44266,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
44267,44267,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
44268,44268,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Robbery,1
44269,44269,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Theft,10
44270,44270,2022,9,2-Monday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44271,44271,2022,9,2-Monday,PINHEIRINHO,CriminalBehaviour,Gang-sacking/pillaging,1
44272,44272,2022,9,2-Monday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,1
44273,44273,2022,9,2-Monday,PINHEIRINHO,CriminalBehaviour,Theft,1
44274,44274,2022,9,2-Monday,PORTÃO,CriminalBehaviour,Sexual harassment,1
44275,44275,2022,9,2-Monday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44276,44276,2022,9,2-Monday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44277,44277,2022,9,2-Monday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
44278,44278,2022,9,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Break-in,1
44279,44279,2022,9,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,3
44280,44280,2022,9,3-Tuesday,BAIRRO NOVO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44281,44281,2022,9,3-Tuesday,BOA VISTA,CriminalBehaviour,Agression,2
44282,44282,2022,9,3-Tuesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
44283,44283,2022,9,3-Tuesday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
44284,44284,2022,9,3-Tuesday,BOA VISTA,CriminalBehaviour,Theft,1
44285,44285,2022,9,3-Tuesday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44286,44286,2022,9,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,3
44287,44287,2022,9,3-Tuesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44288,44288,2022,9,3-Tuesday,CAJURU,CriminalBehaviour,Break-in,1
44289,44289,2022,9,3-Tuesday,CAJURU,CriminalBehaviour,Corporal injury,1
44290,44290,2022,9,3-Tuesday,CIC,CriminalBehaviour,Agression,2
44291,44291,2022,9,3-Tuesday,CIC,CriminalBehaviour,Break-in,1
44292,44292,2022,9,3-Tuesday,CIC,CriminalBehaviour,Gunshot,2
44293,44293,2022,9,3-Tuesday,CIC,CriminalBehaviour,Illitcit Substance,1
44294,44294,2022,9,3-Tuesday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
44295,44295,2022,9,3-Tuesday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44296,44296,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Agression,1
44297,44297,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Illitcit Substance,8
44298,44298,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44299,44299,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,4
44300,44300,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Robbery,4
44301,44301,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Sexual harassment,1
44302,44302,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Theft,4
44303,44303,2022,9,3-Tuesday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44304,44304,2022,9,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Corporal injury,1
44305,44305,2022,9,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,1
44306,44306,2022,9,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Robbery,1
44307,44307,2022,9,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Theft,3
44308,44308,2022,9,3-Tuesday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44309,44309,2022,9,3-Tuesday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44310,44310,2022,9,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
44311,44311,2022,9,3-Tuesday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44312,44312,2022,9,3-Tuesday,TATUQUARA,CriminalBehaviour,Break-in,2
44313,44313,2022,9,3-Tuesday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,1
44314,44314,2022,9,3-Tuesday,TATUQUARA,CriminalBehaviour,Theft,1
44315,44315,2022,9,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Break-in,2
44316,44316,2022,9,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Misuse of transport card,2
44317,44317,2022,9,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
44318,44318,2022,9,4-Wednesday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
44319,44319,2022,9,4-Wednesday,BOA VISTA,CriminalBehaviour,Illitcit Substance,2
44320,44320,2022,9,4-Wednesday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44321,44321,2022,9,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Break-in,1
44322,44322,2022,9,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Misuse of transport card,1
44323,44323,2022,9,4-Wednesday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44324,44324,2022,9,4-Wednesday,CAJURU,CriminalBehaviour,Corporal injury,1
44325,44325,2022,9,4-Wednesday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44326,44326,2022,9,4-Wednesday,CAJURU,CriminalBehaviour,Theft,2
44327,44327,2022,9,4-Wednesday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44328,44328,2022,9,4-Wednesday,CIC,CriminalBehaviour,Illitcit Substance,1
44329,44329,2022,9,4-Wednesday,CIC,CriminalBehaviour,Misuse of transport card,1
44330,44330,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Agression,1
44331,44331,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Break-in,2
44332,44332,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Illitcit Substance,3
44333,44333,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
44334,44334,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Physical/Verbal Agression,1
44335,44335,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Robbery,6
44336,44336,2022,9,4-Wednesday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44337,44337,2022,9,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Robbery,1
44338,44338,2022,9,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Sexual harassment,1
44339,44339,2022,9,4-Wednesday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44340,44340,2022,9,4-Wednesday,PORTÃO,CriminalBehaviour,Illitcit Substance,1
44341,44341,2022,9,4-Wednesday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
44342,44342,2022,9,4-Wednesday,PORTÃO,CriminalBehaviour,Theft,2
44343,44343,2022,9,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Agression,2
44344,44344,2022,9,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Physical/Verbal Agression,1
44345,44345,2022,9,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
44346,44346,2022,9,4-Wednesday,SANTA FELICIDADE,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44347,44347,2022,9,4-Wednesday,TATUQUARA,CriminalBehaviour,Break-in,3
44348,44348,2022,9,4-Wednesday,TATUQUARA,CriminalBehaviour,Corporal injury,1
44349,44349,2022,9,4-Wednesday,TATUQUARA,CriminalBehaviour,Physical/Verbal Agression,1
44350,44350,2022,9,4-Wednesday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44351,44351,2022,9,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Abuse of incapacitated persons,1
44352,44352,2022,9,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Break-in,3
44353,44353,2022,9,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,1
44354,44354,2022,9,5-Thursday,BAIRRO NOVO,CriminalBehaviour,Physical/Verbal Agression,1
44355,44355,2022,9,5-Thursday,BOA VISTA,CriminalBehaviour,Agression,1
44356,44356,2022,9,5-Thursday,BOA VISTA,CriminalBehaviour,Break-in,1
44357,44357,2022,9,5-Thursday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
44358,44358,2022,9,5-Thursday,BOA VISTA,CriminalBehaviour,Robbery,1
44359,44359,2022,9,5-Thursday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44360,44360,2022,9,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Break-in,3
44361,44361,2022,9,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
44362,44362,2022,9,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Physical/Verbal Agression,1
44363,44363,2022,9,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Robbery,2
44364,44364,2022,9,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Theft,2
44365,44365,2022,9,5-Thursday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44366,44366,2022,9,5-Thursday,CAJURU,CriminalBehaviour,Break-in,3
44367,44367,2022,9,5-Thursday,CAJURU,CriminalBehaviour,Robbery,1
44368,44368,2022,9,5-Thursday,CAJURU,CriminalBehaviour,Theft,1
44369,44369,2022,9,5-Thursday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44370,44370,2022,9,5-Thursday,CIC,CriminalBehaviour,Environmental crime,1
44371,44371,2022,9,5-Thursday,CIC,CriminalBehaviour,Physical/Verbal Agression,3
44372,44372,2022,9,5-Thursday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,4
44373,44373,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Agression,3
44374,44374,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Break-in,4
44375,44375,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Illitcit Substance,9
44376,44376,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Misuse of transport card,1
44377,44377,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Obscene/libelous acts,1
44378,44378,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Robbery,6
44379,44379,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Sexual harassment,2
44380,44380,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Theft,5
44381,44381,2022,9,5-Thursday,MATRIZ,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44382,44382,2022,9,5-Thursday,PINHEIRINHO,CriminalBehaviour,Illitcit Substance,3
44383,44383,2022,9,5-Thursday,PINHEIRINHO,CriminalBehaviour,Physical/Verbal Agression,2
44384,44384,2022,9,5-Thursday,PINHEIRINHO,CriminalBehaviour,Robbery,3
44385,44385,2022,9,5-Thursday,PINHEIRINHO,CriminalBehaviour,Theft,2
44386,44386,2022,9,5-Thursday,PINHEIRINHO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44387,44387,2022,9,5-Thursday,PORTÃO,CriminalBehaviour,Break-in,1
44388,44388,2022,9,5-Thursday,PORTÃO,CriminalBehaviour,Fishing in Prohibited Places,1
44389,44389,2022,9,5-Thursday,PORTÃO,CriminalBehaviour,Physical/Verbal Agression,1
44390,44390,2022,9,5-Thursday,PORTÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44391,44391,2022,9,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Agression,1
44392,44392,2022,9,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Corporal injury,1
44393,44393,2022,9,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Illitcit Substance,2
44394,44394,2022,9,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Robbery,1
44395,44395,2022,9,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Sexual harassment,1
44396,44396,2022,9,5-Thursday,SANTA FELICIDADE,CriminalBehaviour,Theft,1
44397,44397,2022,9,5-Thursday,TATUQUARA,CriminalBehaviour,Illitcit Substance,1
44398,44398,2022,9,5-Thursday,TATUQUARA,CriminalBehaviour,Irregular Construction,1
44399,44399,2022,9,5-Thursday,TATUQUARA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44400,44400,2022,9,6-Friday,BAIRRO NOVO,CriminalBehaviour,Illitcit Substance,3
44401,44401,2022,9,6-Friday,BAIRRO NOVO,CriminalBehaviour,Robbery,1
44402,44402,2022,9,6-Friday,BAIRRO NOVO,CriminalBehaviour,Theft,1
44403,44403,2022,9,6-Friday,BOA VISTA,CriminalBehaviour,Illitcit Substance,3
44404,44404,2022,9,6-Friday,BOA VISTA,CriminalBehaviour,Obscene/libelous acts,2
44405,44405,2022,9,6-Friday,BOA VISTA,CriminalBehaviour,Physical/Verbal Agression,1
44406,44406,2022,9,6-Friday,BOA VISTA,CriminalBehaviour,Sexual harassment,1
44407,44407,2022,9,6-Friday,BOA VISTA,CriminalBehaviour,Theft,1
44408,44408,2022,9,6-Friday,BOA VISTA,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,2
44409,44409,2022,9,6-Friday,BOQUEIRÃO,CriminalBehaviour,Agression,1
44410,44410,2022,9,6-Friday,BOQUEIRÃO,CriminalBehaviour,Break-in,4
44411,44411,2022,9,6-Friday,BOQUEIRÃO,CriminalBehaviour,Illitcit Substance,1
44412,44412,2022,9,6-Friday,BOQUEIRÃO,CriminalBehaviour,Robbery,1
44413,44413,2022,9,6-Friday,BOQUEIRÃO,CriminalBehaviour,Theft,4
44414,44414,2022,9,6-Friday,BOQUEIRÃO,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44415,44415,2022,9,6-Friday,CAJURU,CriminalBehaviour,Break-in,2
44416,44416,2022,9,6-Friday,CAJURU,CriminalBehaviour,Corporal injury,1
44417,44417,2022,9,6-Friday,CAJURU,CriminalBehaviour,Physical/Verbal Agression,1
44418,44418,2022,9,6-Friday,CAJURU,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,3
44419,44419,2022,9,6-Friday,CIC,CriminalBehaviour,Agression,1
44420,44420,2022,9,6-Friday,CIC,CriminalBehaviour,Break-in,2
44421,44421,2022,9,6-Friday,CIC,CriminalBehaviour,Illitcit Substance,3
44422,44422,2022,9,6-Friday,CIC,CriminalBehaviour,Irregular Construction,1
44423,44423,2022,9,6-Friday,CIC,CriminalBehaviour,Physical/Verbal Agression,1
44424,44424,2022,9,6-Friday,CIC,CriminalBehaviour,Robbery,1
44425,44425,2022,9,6-Friday,CIC,CriminalBehaviour,Theft,2
44426,44426,2022,9,6-Friday,CIC,CriminalBehaviour,Violation of Protective Measures for women - Lei Maria da Penha,1
44427,44427,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Agression,3
44428,44428,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Animal abuse,1
44429,44429,2022,9,6-Friday,MATRIZ,CriminalBehaviour,Break-in,2
44430,44430,2022,9,6-Friday,MATRIZ,CriminalBehaviour,False Identity,1
